product_name,brand,price,mrp,discount_percent,rating,reviews_count,stock_status,image_url,product_url,breadcrumbs,scraped_at,productId
Lakme 9to5 Powerplay Priming Matte Lipstick With Vit E Lasts 16Hr 3.6g - MP6 Deep Wine,Lakme,260,650,60%,4.354880332946777,238641,in_stock,http://assets.myntassets.com/assets/images/2025/FEBRUARY/24/pbeHdU3u_ffc96dacc22340d3b1fecaab5616232a.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-powerplay-priming-matte-lipstick-with-vit-e-lasts-16hr-36g---mp6-deep-wine/13105598/buy,/Personal Care,2026-04-03T22:06:17.646593,13105598
Lakme 9to5 Powerplay Priming Matte Lipstick With Vit E Lasts 16Hr 3.6g - Iconic Red,Lakme,253,650,61%,4.3548150062561035,238592,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/9/MvV8yMs8_019db8437f5e4ca78d4f0ecfa2571afd.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-powerplay-priming-matte-lipstick-with-vit-e-lasts-16hr-36g---iconic-red/14095312/buy,/Personal Care,2026-04-03T22:06:17.646593,14095312
MARS Creamy Matte Ultra Pigmented Long Lasting Bullet Lipstick - Bollywood Surprise 09,MARS,189,199,5%,4.388181209564209,42931,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/qu575rJA_197683e808e7448a85334420e697f512.jpg,https://www.myntra.com/lipstick/mars/mars-creamy-matte-ultra-pigmented-long-lasting-bullet-lipstick---bollywood-surprise-09/23393626/buy,/Personal Care,2026-04-03T22:06:17.646593,23393626
Hilary Rhoda Smudge-Proof & Long-Lasting Lip Crayon- Rustic Brown - Shade 17,Hilary Rhoda,299,299,0%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/31/AQFv30kF_a9201bd669754b54ab8bacc677dc3da7.jpg,https://www.myntra.com/lipstick/hilary+rhoda/hilary-rhoda-smudge-proof--long-lasting-lip-crayon--rustic-brown---shade-17/41047799/buy,/Personal Care,2026-04-03T22:06:17.646593,41047799
MARS Ultra Pigmented Creamy Matte Lipstick 3.2 g - Aerial Awe 11,MARS,189,199,5%,4.388164043426514,42920,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/13/Fqmh0DYa_47dffdfb12834c9b98529a1c4afe00db.jpg,https://www.myntra.com/lipstick/mars/mars-ultra-pigmented-creamy-matte-lipstick-32-g---aerial-awe-11/23393510/buy,/Personal Care,2026-04-03T22:06:17.647593,23393510
MARS Matte Muse Lightweight Mousse Lipstick 3ml - Boss Girl,MARS,281,299,6%,4.426367282867432,23529,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/24/PkXAOhqU_81451efa19f1459ca8ac52065aa1caa4.jpg,https://www.myntra.com/lipstick/mars/mars-matte-muse-lightweight-mousse-lipstick-3ml---boss-girl/32051444/buy,/Personal Care,2026-04-03T22:06:17.647593,32051444
RENEE Very Matte Intense Color Weightless & Long Lasting Lipstick - Plum Rush,Renee,175,199,12%,4.163120746612549,564,in_stock,http://assets.myntassets.com/assets/images/2025/APRIL/14/6jLlVizo_1a058d51723847ed8f957986f3936431.jpg,https://www.myntra.com/lipstick/renee/renee-very-matte-intense-color-weightless--long-lasting-lipstick---plum-rush/33601108/buy,/Personal Care,2026-04-03T22:06:17.647593,33601108
Maybelline New York Satins 8Hr Serum Lipstick - Maybe It's Intense 104,Maybelline,569,599,5%,4.661782741546631,819,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/Phzor3Nt_59ec10a1a4f449d48f39b7ea617be597.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Satins-8Hr-Serum-Lipstick---Maybe-Its-Intense-104/38548282/buy,/Personal Care,2026-04-03T22:06:17.647593,38548282
Maybelline New York Matte 8Hr Serum Lipstick - Open Late 003,Maybelline,569,599,5%,4.656479358673096,818,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/HANgri3X_88172c38f3d84504a9af17bd8c655269.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Matte-8Hr-Serum-Lipstick---Open-Late-003/38548289/buy,/Personal Care,2026-04-03T22:06:17.647593,38548289
Lakme 9to5 Hya Matte Hydrating Smudgeproof Lipstick Lasts 14Hr 3.6g - Sangria Sunday MM3,Lakme,489,699,30%,4.354841232299805,238628,in_stock,http://assets.myntassets.com/assets/images/2025/FEBRUARY/24/QJgVHBfm_01f27a49d24e4479870ef7914682f07d.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-9to5-Hya-Matte-Hydrating-Smudgeproof-Lipstick-Lasts-14Hr-36g---Sangria-Sunday-MM3-/32684021/buy,/Personal Care,2026-04-03T22:06:17.647593,32684021
Maybelline New York Matte 8Hr Serum Lipstick - Wild Card 004,Maybelline,569,599,5%,4.653514385223389,811,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/WTyUcyXd_b81839c3db96442da099a032c19aaea1.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Matte-8Hr-Serum-Lipstick---Wild-Card-004/38548291/buy,/Personal Care,2026-04-03T22:06:17.647593,38548291
Maybelline New York Satins 8Hr Serum Lipstick - Make It Work 103,Maybelline,569,599,5%,4.655637264251709,816,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/3/SQexFw7i_c9603f117eaa4ed4baad6e2da9c478c6.jpg,https://www.myntra.com/Lipstick/Maybelline/Maybelline-New-York-Satins-8Hr-Serum-Lipstick---Make-It-Work-103/38548283/buy,/Personal Care,2026-04-03T22:06:17.647593,38548283
Coloressence Hydramatte Intense Pigment Long Stay Comfort Lippie Crayon - Crush,Coloressence,280,350,20%,4.3569231033325195,325,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/18/WFpKt8Fv_4cad7cd8a9c441f0941ff8f9cc35282b.jpg,https://www.myntra.com/Lipstick/Coloressence/Coloressence-Hydramatte-Intense-Pigment-Long-Stay-Comfort-Lippie-Crayon---Crush/36493135/buy,/Personal Care,2026-04-03T22:06:17.647593,36493135
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g - Mauve Love CM7,Lakme,168,375,55%,4.2202935218811035,26038,in_stock,http://assets.myntassets.com/assets/images/24822112/2023/11/3/f5f24034-690f-4599-915a-6eba2f2c1de31699011182900LakmeCushionMatteLongLastingLipstickwithFrenchRoseOil-MauveL1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Long-Lasting-Lipstick-With-French-Rose-Oil-Ext-45g---Mauve-Love-CM7-/24822112/buy,/Personal Care,2026-04-03T22:06:17.647593,24822112
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Wine Touch,Lakme,252,450,44%,4.389776706695557,143023,in_stock,http://assets.myntassets.com/assets/images/11131086/2024/3/11/b8092e95-6667-42cb-9eb3-0737d15436eb1710155519677-Lakme-Forever-Matte-Liquid-Lip-Colour---Wine-Touch-56-ml-917-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Wine-Touch/11131086/buy,/Personal Care,2026-04-03T22:06:17.647593,11131086
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Nude Latte,Lakme,247,450,45%,4.389810562133789,143049,in_stock,http://assets.myntassets.com/assets/images/11757176/2024/3/11/5a6dea6f-f06c-4e43-80e4-d441d96ab1a11710155897535-Lakme-Forever-Matte-Liquid-Lip-Colour---Nude-Latte-56-ml-777-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Nude-Latte/11757176/buy,/Personal Care,2026-04-03T22:06:17.647593,11757176
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Pink Venus,Lakme,235,429,45%,4.252173900604248,460,in_stock,http://assets.myntassets.com/assets/images/2024/DECEMBER/30/zC8E2fIs_bffcd2f326f24c25bc99fb42f4eb35f5.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Pink-Venus/23294396/buy,/Personal Care,2026-04-03T22:06:17.647593,23294396
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Coral Candy,Lakme,270,450,40%,4.389670372009277,143003,in_stock,http://assets.myntassets.com/assets/images/11131080/2024/3/11/07070529-85f3-428e-97cf-ed51e4541f061710155475087-Lakme-Forever-Matte-Liquid-Lip-Colour---Coral-Candy-56-ml-30-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Lightweight--Transferproof-16Hr-Liquid-Lipstick-56ml---Coral-Candy/11131080/buy,/Personal Care,2026-04-03T22:06:17.647593,11131080
Coloressence Lipstay Transfer Proof Liquid Lipstick - 4ml - Mocha - LTP - 23,Coloressence,204,275,26%,4.517411231994629,3245,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/11/CIsRbC7L_10ccb8a7b2b34a58b87a29717598586d.jpg,https://www.myntra.com/Lipstick/Coloressence/Coloressence-Lipstay-Transfer-Proof-Liquid-Lipstick---4ml---Mocha---LTP---23-/30767203/buy,/Personal Care,2026-04-03T22:06:17.647593,30767203
Baked Beauty Set of 11 Liquid Matte Lipstick with Vitamin E - 1.5 ml each,Baked Beauty,498,1950,74%,4.528183937072754,479,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/14/CIHfdPq2_64cac047e1e5435f9ae3dbc696d071b9.jpg,https://www.myntra.com/Lipstick/Baked+Beauty/Baked-Beauty-Set-of-11-Liquid-Matte-Lipstick-with-Vitamin-E---15-ml-each/30603481/buy,/Personal Care,2026-04-03T22:06:17.647593,30603481
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g -  Red Crimson,Lakme,168,375,55%,4.250894069671631,82206,in_stock,http://assets.myntassets.com/assets/images/15506294/2024/10/4/c7b85fc0-100d-450d-a2ec-5e2131b47df71728021025506-Lakme-Cushion-Matte-Lipstick---Red-Crimson-2711728021025124-1.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Forever-Matte-Long-Lasting-Lipstick-With-French-Rose-Oil-Ext-45g----Red-Crimson/15506294/buy,/Personal Care,2026-04-03T22:06:17.647593,15506294
Daily Life Forever52 Sensational Long Lasting Liquid Lipstick 6ml - Creamy Caramel 010,Daily Life Forever52,424,499,15%,4.394140720367432,2560,in_stock,http://assets.myntassets.com/assets/images/2024/NOVEMBER/7/r8D3Zf5P_d97f817418ab473395eee017f4863375.jpg,https://www.myntra.com/Lipstick/Daily+Life+Forever52/Daily-Life-Forever52-Sensational-Long-Lasting-Liquid-Lipstick-6ml---Creamy-Caramel-010/25633782/buy,/Personal Care,2026-04-03T22:06:17.647593,25633782
Lakme Cushion Matte Lipstick with French Rose Oil - Burgundy Bloom CB1,Lakme,206,375,45%,4.250827312469482,82200,in_stock,http://assets.myntassets.com/assets/images/2024/AUGUST/16/eaenZm9P_a82e5521ac91465e9c6e9dca13446eef.jpg,https://www.myntra.com/Lipstick/Lakme/Lakme-Cushion-Matte-Lipstick-with-French-Rose-Oil---Burgundy-Bloom-CB1/13201792/buy,/Personal Care,2026-04-03T22:06:17.647593,13201792
Hilary Rhoda Touch Of Mousse Matte Finish Waterproof Liquid Lipstick - 5ml - Shade- 01,Hilary Rhoda,215,269,20%,4.518446445465088,515,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/26/y9g0AWml_a7830588c8f549ec9e6979bdb60e7a04.jpg,https://www.myntra.com/lipstick/hilary+rhoda/hilary-rhoda-touch-of-mousse-matte-finish-waterproof-liquid-lipstick---5ml---shade--01/35100517/buy,/Personal Care,2026-04-03T22:06:17.647593,35100517
MATTLOOK Stayxtend Lip Mousse Enriched With Vitamin E - 4 ml- Retro Maroon-08,MATTLOOK,134,249,46%,4.345254421234131,3635,in_stock,http://assets.myntassets.com/assets/images/2025/OCTOBER/28/PV78TFeH_4dc2df5b302e4a4a9a8d96da0a4b816c.jpg,https://www.myntra.com/lipstick/mattlook/mattlook-stayxtend-lip-mousse-enriched-with-vitamin-e---4-ml--retro-maroon-08/31387507/buy,/Personal Care,2026-04-03T22:06:17.647593,31387507
Mamaearth Creamy Matte Long Stay Lipstick With Murumuru Butter - 4.2g - Tulip Magenta,Mamaearth,335,399,16%,4.240367889404297,17390,in_stock,http://assets.myntassets.com/assets/images/28546548/2024/4/25/68689163-78f6-4e4a-82bf-64a58c422a5e1714025433184MamaearthCreamyMatteLongStayLipstickWithMurumuruButter-42g-T1.jpg,https://www.myntra.com/lipstick/mamaearth/mamaearth-creamy-matte-long-stay-lipstick-with-murumuru-butter---42g---tulip-magenta/28546548/buy,/Personal Care,2026-04-03T22:06:17.647593,28546548
Colors Queen High Shine Gloss Stick enriched with Vitamin E & Squalane - It is Fussy,Colors Queen,331,449,26%,4.291581153869629,487,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/22/gyKQmdpc_a01d0665221e4a469d0f652241a58cd7.jpg,https://www.myntra.com/lipstick/colors+queen/colors-queen-high-shine-gloss-stick-enriched-with-vitamin-e--squalane---it-is-fussy/37124885/buy,/Personal Care,2026-04-03T22:06:17.647593,37124885
"G4U Set Of 12 Ultra Stay Matte Liquid Lipstick - 2.5ml Each - Red, Nude, Mauve, Pink",G4U,271,1500,82%,4.513888835906982,72,in_stock,http://assets.myntassets.com/assets/images/2025/OCTOBER/9/QseEsGoo_1d11222b0590489b970836bd77659b43.jpg,https://www.myntra.com/lipstick/g4u/g4u-set-of-12-ultra-stay-matte-liquid-lipstick---25ml-each---red-nude-mauve-pink/37423237/buy,/Personal Care,2026-04-03T22:06:17.647593,37423237
TEEN TEEN COSMETICS Matte & Shine Waterproof Liquid Lip Colour - 4 ml - Apricote - 08,TEEN TEEN COSMETICS,188,299,37%,4.346153736114502,156,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/7/qNn8DQsE_54fada9073fb489cb3ab73668eac725a.jpg,https://www.myntra.com/lipstick/teen+teen+cosmetics/teen-teen-cosmetics-matte--shine-waterproof-liquid-lip-colour---4-ml---apricote---08/32375784/buy,/Personal Care,2026-04-03T22:06:17.647593,32375784
SWISS BEAUTY Non Transfer Matte Crayon Lipstick - Night Out,SWISS BEAUTY,194,299,35%,4.259060859680176,10816,in_stock,http://assets.myntassets.com/assets/images/17673040/2022/4/1/6f08d0b7-83bd-481c-ae39-2debc40714d11648802877772SWISSBEAUTYNonTransferMatteCrayonLipstick-PinkUpNailPolishSW2.jpg,https://www.myntra.com/lipstick/swiss+beauty/swiss-beauty-non-transfer-matte-crayon-lipstick---night-out/17673040/buy,/Personal Care,2026-04-03T22:06:17.647593,17673040
Lakme Forever Matte Long Lasting Lipstick With French Rose Oil Ext 4.5g -  Pink Passion,Lakme,217,375,42%,4.220434665679932,26044,in_stock,http://assets.myntassets.com/assets/images/24822158/2023/10/12/ccfa511a-e46b-4f3d-90ff-7e3641c6804e1697090820508LakmeCushionMatteLong-LastingLipstickwithFrenchRoseOil-PinkP1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-long-lasting-lipstick-with-french-rose-oil-ext-45g----pink-passion/24822158/buy,/Personal Care,2026-04-03T22:06:17.647593,24822158
Parul Garg Smudge-Proof Matte Lipstick with Shea Butter & Vitamin E-Hibiscus (Deep Red)-3ml,Parul Garg,446,595,25%,4.312951564788818,2077,in_stock,http://assets.myntassets.com/assets/images/2025/JUNE/3/3nyl6GYM_d2044ca664ff4605a7af8ae136bb71a7.jpg,https://www.myntra.com/lipstick/parul+garg/parul-garg-smudge-proof-matte-lipstick-with-shea-butter--vitamin-e-hibiscus-deep-red-3ml/32582259/buy,/Personal Care,2026-04-03T22:06:17.647593,32582259
MY COLORS Set Of 3 Crayon Lipstick Set,MY COLORS,495,495,0%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/16/23azcg23_bc7c2f2387544866b9a49317ab418fad.jpg,https://www.myntra.com/lipstick/my+colors/my-colors-set-of-3-crayon-lipstick-set/40704351/buy,/Personal Care,2026-04-03T22:06:17.647593,40704351
Daily Life Forever52 Sensational Lip Long Lasting Liquid Lipstick 6 ml - Crimson Velvet 21,Daily Life Forever52,499,499,0%,4.393998622894287,2566,in_stock,http://assets.myntassets.com/assets/images/2024/DECEMBER/23/IYmOylU8_a3a058af7c214e2d93df46731bc6a1db.jpg,https://www.myntra.com/lipstick/daily+life+forever52/daily-life-forever52-sensational-lip-long-lasting-liquid-lipstick-6-ml---crimson-velvet-21/30694488/buy,/Personal Care,2026-04-03T22:06:17.647593,30694488
Lakme 9to5 Hya Matte Hydrating Smudgeproof Lipstick Lasts 14Hr 3.6g - Hustling Pink BM5,Lakme,489,699,30%,4.354875087738037,238639,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/18/nj6XGLI3_1660f2a8ca5f4d0082a5ad80e44eb04a.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-hya-matte-hydrating-smudgeproof-lipstick-lasts-14hr-36g---hustling-pink-bm5/32683950/buy,/Personal Care,2026-04-03T22:06:17.647593,32683950
A.D.S Set Of 10 Long-Lasting Liquid Lipstick -10 g Each - Shade - B,A.D.S,280,599,53%,4.125,64,in_stock,http://assets.myntassets.com/assets/images/2024/OCTOBER/30/E2o930E1_c979a57ed55b42318ef90e39613d2617.jpg,https://www.myntra.com/lipstick/a.d.s/ads-set-of-10-long-lasting-liquid-lipstick--10-g-each---shade---b/31451890/buy,/Personal Care,2026-04-03T22:06:17.647593,31451890
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Coral Sense,Lakme,247,450,45%,4.389630317687988,142997,in_stock,http://assets.myntassets.com/assets/images/11757184/2024/3/11/c6c31b80-ffe2-484a-901d-a99c31265c8b1710155935361-Lakme-Forever-Matte-Liquid-Lip-Colour---Coral-Sense-56-ml-21-1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-lightweight--transferproof-16hr-liquid-lipstick-56ml---coral-sense-/11757184/buy,/Personal Care,2026-04-03T22:06:17.647593,11757184
RENEE Madness pH Stick 3gm | Black Lipstick Pink Pay Off,Renee,424,499,15%,4.392643451690674,14219,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/10/or1PvPWy_ac327a032fb54ee49167293aa3d91fad.jpg,https://www.myntra.com/lipstick/renee/renee-madness-ph-stick-3gm--black-lipstick-pink-pay-off/17155838/buy,/Personal Care,2026-04-03T22:06:17.647593,17155838
Blue Heaven Roseate Long Lasting Lightweight Blurring Lip Cream 3.5ml - Classic Brown,Blue Heaven,178,325,45%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2025/MAY/16/OBhV4nP1_bcaac2f1903f4b8ab8ed1764f956fbe4.jpg,https://www.myntra.com/lipstick/blue+heaven/blue-heaven-roseate-long-lasting-lightweight-blurring-lip-cream-35ml---classic-brown/34215989/buy,/Personal Care,2026-04-03T22:06:17.647593,34215989
Seven Seas Matte Mood Non Transfer 24Hrs Stay Crayon Lipstick 3.5 g - Grape Wine 08,Seven Seas,246,289,15%,4.1710524559021,1064,in_stock,http://assets.myntassets.com/assets/images/22214908/2024/10/29/aec68861-f861-40e6-83f4-8929a75c6f991730210611628-Seven-Seas-Matte-Mood-Non-Transfer-24Hrs-Stay-Crayon-Lipstic-1.jpg,https://www.myntra.com/lipstick/seven+seas/seven-seas-matte-mood-non-transfer-24hrs-stay-crayon-lipstick-35-g---grape-wine-08/22214908/buy,/Personal Care,2026-04-03T22:06:17.647593,22214908
Renee Very Matte Long Lasting Lipstick - 1.6g - Spice,Renee,175,199,12%,4.123338222503662,3535,in_stock,http://assets.myntassets.com/assets/images/2024/SEPTEMBER/25/oHyQPYAr_d27cfd58a38549429730f3c7b02fe827.jpg,https://www.myntra.com/lipstick/renee/renee-very-matte-long-lasting-lipstick---16g---spice/30420466/buy,/Personal Care,2026-04-03T22:06:17.647593,30420466
FAE Beauty Lip Whip Long Lasting 12H Non Drying Soft Matte Liquid Lipstick -10ml - Revenge,FAE BEAUTY,585,650,10%,4.441547393798828,4756,in_stock,http://assets.myntassets.com/assets/images/31611753/2025/5/31/efb25fa4-ffc5-4328-992d-12001945d50c1748708692594-FAE-BEAUTY-Lip-Whip-12H-Matte-Liquid-Lipstick--10-ml--Reveng-1.jpg,https://www.myntra.com/lipstick/fae+beauty/fae-beauty-lip-whip-long-lasting-12h-non-drying-soft-matte-liquid-lipstick--10ml---revenge/31611753/buy,/Personal Care,2026-04-03T22:06:17.647593,31611753
EOD Set Of 2 Transfer Proof Long Lasting Matte Finish Liquid Lipstick - 3ml Each - 3-7,EOD,182,650,72%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/25/s3LokPcH_9a679721a64a40d08cfe1e7125620ad8.jpg,https://www.myntra.com/lipstick/eod/eod-set-of-2-transfer-proof-long-lasting-matte-finish-liquid-lipstick---3ml-each---3-7/40905609/buy,/Personal Care,2026-04-03T22:06:17.647593,40905609
Lakme 9to5 Powerplay Priming Matte Lipstick With Vit E Lasts 16Hr 3.6g - Nude Touch,Lakme,260,650,60%,4.354831218719482,238626,in_stock,http://assets.myntassets.com/assets/images/2026/FEBRUARY/9/YiyrjWPz_f57a634fdcd142f99a544ab424e61d6d.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-powerplay-priming-matte-lipstick-with-vit-e-lasts-16hr-36g---nude-touch-/13105592/buy,/Personal Care,2026-04-03T22:06:17.647593,13105592
Pilgrim Matte Bullet Intense Colour Transferproof & Smudgeproof Lipstick - Cupid's Pink 03,Pilgrim,417,595,30%,4.324010372161865,10941,in_stock,http://assets.myntassets.com/assets/images/2024/NOVEMBER/4/m1zPf8sx_a01e5ee373cd466680ba8945af9130b1.jpg,https://www.myntra.com/lipstick/pilgrim/pilgrim-matte-bullet-intense-colour-transferproof--smudgeproof-lipstick---cupids-pink-03/30593169/buy,/Personal Care,2026-04-03T22:06:17.647593,30593169
Lakme 9to5 Powerplay Priming Matte Lipstick With Vit E Lasts 16Hr  3.6g - Brick Blush,Lakme,260,650,60%,4.354831218719482,238626,in_stock,http://assets.myntassets.com/assets/images/2025/FEBRUARY/24/6yxeIZeM_5e3773ec0c4345998eddee7989c926f9.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-powerplay-priming-matte-lipstick-with-vit-e-lasts-16hr--36g---brick-blush/14095316/buy,/Personal Care,2026-04-03T22:06:17.647593,14095316
Pilgrim Matte Bullet Intense Colour Transferproof & Smudgeproof Lipstick- Cinnamon Lust 33,Pilgrim,417,595,30%,4.3240580558776855,10961,in_stock,http://assets.myntassets.com/assets/images/2024/NOVEMBER/4/xQlojQws_ddaeac33d444452fa092c4590de5e9e4.jpg,https://www.myntra.com/lipstick/pilgrim/pilgrim-matte-bullet-intense-colour-transferproof--smudgeproof-lipstick--cinnamon-lust-33/30593165/buy,/Personal Care,2026-04-03T22:06:17.647593,30593165
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml - Nude Myth,Lakme,247,450,45%,4.3897600173950195,143029,in_stock,http://assets.myntassets.com/assets/images/11131082/2024/3/11/70e13360-a7ff-4cf5-8f52-3cc1ec5fdc631710155495051-Lakme-Forever-Matte-Liquid-Lip-Colour---Nude-Myth-56-ml-9071-1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-lightweight--transferproof-16hr-liquid-lipstick-56ml---nude-myth-/11131082/buy,/Personal Care,2026-04-03T22:06:17.647593,11131082
FEELHIGH Set of 12 Handaiyan Velvet Matte Liquid Lipsticks -1-2-3-4-5-6-7-8-9-10-11-12,FEELHIGH,340,699,51%,4.023131847381592,562,in_stock,http://assets.myntassets.com/assets/images/25987166/2025/6/13/a0e3931f-decf-4c03-9f4b-23adaa249bb51749819022202-FEELHIGH-Set-of-12-Handaiyan-Velvet-Matte-Liquid-Lipsticks---1.jpg,https://www.myntra.com/lipstick/feelhigh/feelhigh-set-of-12-handaiyan-velvet-matte-liquid-lipsticks--1-2-3-4-5-6-7-8-9-10-11-12/25987166/buy,/Personal Care,2026-04-03T22:06:17.647593,25987166
Lakme Forever Matte Lightweight & Transferproof 16Hr Liquid Lipstick 5.6ml -  Red Velvet,Lakme,247,450,45%,4.389725208282471,143011,in_stock,http://assets.myntassets.com/assets/images/11131104/2024/3/11/b585e019-4e36-4464-89a7-3f8054b2811f1710155739709-Lakme-Forever-Matte-Liquid-Lip-Colour-56-ml---Red-Velvet-106-1.jpg,https://www.myntra.com/lipstick/lakme/lakme-forever-matte-lightweight--transferproof-16hr-liquid-lipstick-56ml----red-velvet-/11131104/buy,/Personal Care,2026-04-03T22:06:17.647593,11131104
One Wish Long Lasting Creamy Matte Bullet Lipstick - 3.8 g - Too Pink To Care - 05,One Wish,200,299,33%,3.799999952316284,810,in_stock,http://assets.myntassets.com/assets/images/2025/DECEMBER/16/ysPPzKTD_cb567d5f758a482e85ebe031e167694f.jpg,https://www.myntra.com/lipstick/one+wish/one-wish-long-lasting-creamy-matte-bullet-lipstick---38-g---too-pink-to-care---05/36158815/buy,/Personal Care,2026-04-03T22:06:17.648593,36158815
COLORFLIX Lip Drama Super Stay Liquid Lipstick - 5 ml - Wild Spark - 106,COLORFLIX,175,250,30%,4.281853199005127,518,in_stock,http://assets.myntassets.com/assets/images/2025/SEPTEMBER/29/UEjFj0nO_402724ac0edf4261bf0cddd024dea597.jpg,https://www.myntra.com/lipstick/colorflix/colorflix-lip-drama-super-stay-liquid-lipstick---5-ml---wild-spark---106/37250266/buy,/Personal Care,2026-04-03T22:06:17.648593,37250266
Hilary Rhoda Smudge-Proof & Long-Lasting Lip Crayon- Rustic Brown - Shade 17,Hilary Rhoda,299,299,0%,0.0,0,in_stock,http://assets.myntassets.com/assets/images/2026/MARCH/31/AQFv30kF_a9201bd669754b54ab8bacc677dc3da7.jpg,https://www.myntra.com/lipstick/hilary+rhoda/hilary-rhoda-smudge-proof--long-lasting-lip-crayon--rustic-brown---shade-17/41047799/buy,/Personal Care,2026-04-03T22:06:17.648593,41047799
Lakme 9to5 Primer + Shine Lipstick Built-In Primer For Instant Shine 3.6g - Pink Dream,Lakme,269,599,55%,4.303492069244385,11282,in_stock,http://assets.myntassets.com/assets/images/23731314/2023/7/18/fccf2822-1e93-49f0-8a56-4bf0b948042e1689655695893Lakme9to5PrimerShineLipstickforInstantShine36g-PinkDream1.jpg,https://www.myntra.com/lipstick/lakme/lakme-9to5-primer--shine-lipstick-built-in-primer-for-instant-shine-36g---pink-dream-/23731314/buy,/Personal Care,2026-04-03T22:06:17.648593,23731314
Maybelline New York Color Sensational Creamy Matte Lipstick - 604 Moody Crimson,Maybelline,223,329,32%,4.392495632171631,121158,in_stock,http://assets.myntassets.com/assets/images/2025/NOVEMBER/6/zu72ddUj_b1fd233378c64b948a7e8be0e54bdd21.jpg,https://www.myntra.com/lipstick/maybelline/maybelline-new-york-color-sensational-creamy-matte-lipstick---604-moody-crimson/14460854/buy,/Personal Care,2026-04-03T22:06:17.648593,14460854
MARS Love Track Velvet Lip Tint - 2.8 ml - Six Promises,MARS,248,299,17%,4.532939910888672,20841,in_stock,http://assets.myntassets.com/assets/images/32048834/2025/2/27/af6f95ea-78db-4cae-bc55-e704fd7fd3f61740652181489-MARS-Love-Track-Velvet-Lip-Tint---28-ml---Six-Promises-98717-11.jpg,https://www.myntra.com/lipstick/mars/mars-love-track-velvet-lip-tint---28-ml---six-promises/32048834/buy,/Personal Care,2026-04-03T22:06:17.648593,32048834
